geometry,POI,address,node,nearest_sap,destination,sap_name,routes,walking_distance,WT,service_frequency,AWT,TAT,EDF,weighing_factor,accessibility_index,pop_density_per_sq_km,ZONE_NAME,WARD_NO
"POLYGON ((75.76955388401703 26.953234746788127, 75.76961523169713 26.962262578486182, 75.77969004520327 26.962207233493544, 75.77962789463517 26.953179423278122, 75.76955388401703 26.953234746788127))",POINT (75.77462176388988 26.957721086911064),,3785810750,POINT (576586.0625842401 2981749.992843999),4739188863.0,DHER KA BALAJI,"1, 15",799,13.316666640033333,20.0,14.0,27.316666640033333,1.0982306295027289,0.5,0.5491153147513644,4127.213848731749,,
"POLYGON ((75.76961523169713 26.962262578486182, 75.76967660816806 26.9712903984942, 75.77975222493893 26.971235032015592, 75.77969004520327 26.962207233493544, 75.76961523169713 26.962262578486182))",POINT (75.77468352750358 26.966748902057212),,2692620733,POINT (576673.0446004121 2982930.764617675),2392800675.0,M. SCHOOL,"9A, 1",327,5.4499999891,8.0,8.0,13.4499999891,2.230483273183068,1.0,2.230483273183068,4127.213848731749,,
"POLYGON ((75.76967660816806 26.9712903984942, 75.76973801343966 26.980318206809482, 75.77981443385217 26.98026281884156, 75.77975222493893 26.971235032015592, 75.76967660816806 26.9712903984942))",POINT (75.77474532010143 26.975776705510302),,3783117633,POINT (576839.766896667 2984408.113483695),3783098678.0,VKI NO. 5,"1A, 1",520,8.666666649333333,20.0,14.0,22.666666649333333,1.323529412776817,0.5,0.6617647063884083,4127.213848731749,,
"POLYGON ((75.76973801343966 26.980318206809482, 75.76979944752186 26.989346003429304, 75.779876671953 26.98929059396874, 75.77981443385217 26.98026281884156, 75.76973801343966 26.980318206809482))",POINT (75.7748071416934 26.984804497267625),,9909551102,POINT (576737.1620324061 2985216.4312754446),4553444985.0,VKI NO. 9,1,410,6.833333319666666,20.0,14.0,20.833333319666664,1.44000000094464,0.5,0.72000000047232,4127.213848731749,,
"POLYGON ((75.76979944752186 26.989346003429304, 75.76986091042454 26.99837378835098, 75.77993893925147 26.998318357394425, 75.779876671953 26.98929059396874, 75.76979944752186 26.989346003429304))",POINT (75.77486899228944 26.993832277326486),,2694234551,POINT (576609.4504935979 2985897.1014100234),8041577904.0,VKI NO. 12,1,486,8.0999999838,20.0,14.0,22.0999999838,1.357466064343482,0.5,0.678733032171741,4127.213848731749,,
"POLYGON ((75.76986091042454 26.99837378835098, 75.7699224021576 27.00740156157181, 75.7800012357576 27.007346109115925, 75.77993893925147 26.998318357394425, 75.76986091042454 26.99837378835098))",POINT (75.77493087189954 27.00286004568419),,4727152702,POINT (576489.6222190196 2986361.3780941605),2106356164.0,VKI NO. 14,1,909,15.1499999697,20.0,14.0,29.1499999697,1.0291595207953186,0.5,0.5145797603976593,4127.213848731749,,
"POLYGON ((75.7699224021576 27.00740156157181, 75.76998392273099 27.016429323089078, 75.78006356148143 27.01637384913052, 75.7800012357576 27.007346109115925, 75.7699224021576 27.00740156157181))",POINT (75.77499278053362 27.011887802338023),,10217001575,POINT (576330.7748723744 2988051.30225003),6734556964.0,NINDHAR MOD,1,879,14.6499999707,20.0,14.0,28.6499999707,1.0471204199190445,0.5,0.5235602099595222,4127.213848731749,,
"POLYGON ((75.77845256240303 26.78164881105162, 75.778514160682 26.790676842925446, 75.78857375461551 26.790621191191747, 75.78851136059228 26.78159318101601, 75.77845256240303 26.78164881105162))",POINT (75.78351295957492 26.78613509727636),,6738510187,POINT (576565.7026265336 2964261.7009327146),1722765209.0,MUHANA MANDHI MOD,28,2593,43.21666658023333,20.0,14.0,57.21666658023333,0.524322750573591,0.5,0.2621613752867955,4127.213848731749,,
"POLYGON ((75.778514160682 26.790676842925446, 75.77857578793943 26.799704863157537, 75.78863617799152 26.799649189722395, 75.78857375461551 26.790621191191747, 75.778514160682 26.790676842925446))",POINT (75.78357497030885 26.79516311251459),,11578010648,POINT (576565.7026265336 2964261.7009327146),1722765209.0,MUHANA MANDHI MOD,28,1882,31.36666660393333,20.0,14.0,45.36666660393333,0.6612784726263968,0.5,0.3306392363131984,4858.185723197913,SANGANER,31
"POLYGON ((75.77857578793943 26.799704863157537, 75.77863744418525 26.808732871745157, 75.78869863073035 26.80867717660523, 75.78863617799152 26.799649189722395, 75.77857578793943 26.799704863157537))",POINT (75.78363701021337 26.80419111610805),,4725350111,POINT (577161.2101087461 2965222.345702901),316754428.0,KUMAWATO KI DHANI ,28,1298,21.633333290066663,20.0,14.0,35.633333290066666,0.8419083265601469,0.5,0.4209541632800734,4858.185723197913,SANGANER,31
"POLYGON ((75.77863744418525 26.808732871745157, 75.77869912942934 26.817760868685586, 75.788761112842 26.81770515183753, 75.78869863073035 26.80867717660523, 75.77863744418525 26.808732871745157))",POINT (75.78369907929846 26.81321910805402),,4733447307,POINT (577924.0948502823 2966262.9206471182),3786560755.0,SANGANER TOWN,"9A, AC2, 28, 4A, AC8",344,5.733333321866667,8.0,8.0,13.733333321866668,2.184466021241399,1.0,2.184466021241399,20026.15494238024,SANGANER,30
"POLYGON ((75.77869912942934 26.817760868685586, 75.77876084368161 26.826788853976094, 75.78882362433653 26.826733115416552, 75.788761112842 26.81770515183753, 75.77869912942934 26.817760868685586))",POINT (75.7837611775741 26.822247088349755),,9797993444,POINT (577924.0948502823 2966262.9206471182),3786560755.0,DEVLIYA,,954,15.8999999682,8.0,8.0,23.8999999682,1.2552301271931514,1.0,1.2552301271931514,6416.028510357767,SANGANER,25
"POLYGON ((75.77876084368161 26.826788853976094, 75.77882258695199 26.835816827613954, 75.78888616522397 26.835761067339597, 75.78882362433653 26.826733115416552, 75.77876084368161 26.826788853976094))",POINT (75.78382330505025 26.83127505699254),,3793716723,POINT (578923.6135877498 2967741.336944304),3793716957.0,RAM MANDIR,"9A, 3, AC1, AC2, 16, 27A, AC3, 28, 3A, 11, 4A, AC8",1210,20.16666662633333,8.0,8.0,28.16666662633333,1.0650887589216065,1.0,1.0650887589216065,5272.715521771053,BAGRU ANSIK,36
"POLYGON ((75.77882258695199 26.835816827613954, 75.77888435925036 26.84484478959646, 75.78894873551435 26.844789007603918, 75.78888616522397 26.835761067339597, 75.77882258695199 26.835816827613954))",POINT (75.7838854617369 26.840303013979653),,11082457285,POINT (577255.7389640223 2969327.2727414584),3077970034.0,SHIPRA PATH,9A,1358,22.633333288066662,8.0,8.0,30.633333288066662,0.979325355092409,1.0,0.979325355092409,6416.028510357767,SANGANER,25
"POLYGON ((75.77888435925036 26.84484478959646, 75.77894616058667 26.853872739920867, 75.78901133521777 26.853816936206776, 75.78894873551435 26.844789007603918, 75.77888435925036 26.84484478959646))",POINT (75.78394764764401 26.84933095930836),,3787808535,POINT (577761.5407897348 2970317.318394168),3788638968.0,MAHARANI FARM,"9A, AC5, 27A",461,7.683333317966666,8.0,8.0,15.683333317966667,1.9128586628731727,1.0,1.9128586628731727,6416.028510357767,SANGANER,25
"POLYGON ((75.77894616058667 26.853872739920867, 75.77900799097085 26.862900678584477, 75.78907396434425 26.862844853145493, 75.78901133521777 26.853816936206776, 75.77894616058667 26.853872739920867))",POINT (75.7840098627816 26.858358892975954),,3787809756,POINT (578128.0807429991 2970778.162671514),3787809551.0,DURGAPURA STATION,"6A, 9A, 3, AC2, 27A, AC3, 28, 3A, 11, 10B",400,6.666666653333333,8.0,8.0,14.666666653333332,2.045454547314049,1.0,2.045454547314049,6416.028510357767,SANGANER,25
"POLYGON ((75.77900799097085 26.862900678584477, 75.77906985041284 26.871928605584547, 75.78913662290385 26.871872758417304, 75.78907396434425 26.862844853145493, 75.77900799097085 26.862900678584477))",POINT (75.78407210715969 26.867386814979703),,3785868133,POINT (578104.4710881473 2971781.7912793313),3785867961.0,TRIVENI NAGAR,"7, AC1, AC2, 32",416,6.933333319466667,8.0,8.0,14.933333319466666,2.008928573294005,1.0,2.008928573294005,12871.307319488069,SANGANER,24
"POLYGON ((75.77906985041284 26.871928605584547, 75.7791317389226 26.88095652091837, 75.78919931090667 26.880900652019516, 75.78913662290385 26.871872758417304, 75.77906985041284 26.871928605584547))",POINT (75.78413438078822 26.87641472531688),,3785868572,POINT (577337.3066337189 2972516.7615908203),1812486647.0,RIDHI SIDHI,"AC5, AC1",1097,18.283333296766667,16.0,12.0,30.283333296766667,0.9906439197432432,0.5,0.4953219598716215,21472.843092530158,MALVIYA NAGAR,42
"POLYGON ((75.7791317389226 26.88095652091837, 75.77919365651005 26.889984424583233, 75.78926202836278 26.889928533949394, 75.78919931090667 26.880900652019516, 75.7791317389226 26.88095652091837))",POINT (75.78419668367725 26.885442623984783),,3782908797,POINT (576768.5866713134 2973090.1573510882),3783098185.0,MAHESH NAGAR MOD,"6A, 7, AC5, AC1, AC2, 32",1786,29.76666660713333,8.0,8.0,37.76666660713333,0.7943512810403455,1.0,0.7943512810403455,21472.843092530158,MALVIYA NAGAR,42
"POLYGON ((75.77919365651005 26.889984424583233, 75.77925560318516 26.8990123165764, 75.78932477528227 26.898956404204206, 75.78926202836278 26.889928533949394, 75.77919365651005 26.889984424583233))",POINT (75.78425901583678 26.89447051098068),,8084792477,POINT (577784.384954296 2975751.7205889383),2694201011.0,NAND PURI,"6A, AC2",795,13.2499999735,10.0,9.0,22.2499999735,1.3483146083474309,0.5,0.6741573041737154,13666.684780339196,MALVIYA NAGAR,43
"POLYGON ((75.77925560318516 26.8990123165764, 75.77931757895789 26.90804019689518, 75.78938755167522 26.907984262781284, 75.78932477528227 26.898956404204206, 75.77925560318516 26.8990123165764))",POINT (75.78432137727687 26.90349838630186),,8627729764,POINT (577784.384954296 2975751.7205889383),2694201011.0,NAND PURI,"6A, AC2",486,8.0999999838,10.0,9.0,17.0999999838,1.7543859665743309,0.5,0.8771929832871653,6178.743901974189,CIVIL LINES,18
"POLYGON ((75.77931757895789 26.90804019689518, 75.77937958383822 26.917068065536842, 75.78945035755176 26.917012109677874, 75.78938755167522 26.907984262781284, 75.77931757895789 26.90804019689518))",POINT (75.7843837680075 26.912526249945603),,10958974853,POINT (577894.5756752038 2976832.7244963525),3788853454.0,MAJDUR NAGAR,"AC5, AC1",215,3.5833333261666667,16.0,12.0,15.583333326166668,1.925133690724928,0.5,0.962566845362464,31759.36713575002,CIVIL LINES,20
"POLYGON ((75.77937958383822 26.917068065536842, 75.77944161783613 26.926095922498682, 75.78951319292196 26.926039944891265, 75.78945035755176 26.917012109677874, 75.77937958383822 26.917068065536842))",POINT (75.78444618803874 26.921554101909205),,1753803025,POINT (578375.2684279917 2977872.5052481974),2105800715.0,RAILWAY STATION,"9A, AC2, 4A, AC8",602,10.033333313266668,8.0,8.0,18.033333313266667,1.6635859537920126,1.0,1.6635859537920126,6935.376314601546,CIVIL LINES,19
"POLYGON ((75.77944161783613 26.926095922498682, 75.7795036809616 26.935123767777977, 75.78957605779594 26.935067768418744, 75.78951319292196 26.926039944891265, 75.77944161783613 26.926095922498682))",POINT (75.78450863738064 26.930581942189935),,2105800740,POINT (577923.7877647243 2979215.201716666),2105800748.0,CHINKARA,"6A, 7, 9A, AC2, 14, AC3, 1, 32, 10B",304,5.066666656533333,8.0,8.0,13.066666656533332,2.295918369127447,1.0,2.295918369127447,4127.213848731749,,
"POLYGON ((75.7795036809616 26.935123767777977, 75.7795657732246 26.94415160137203, 75.78963895218382 26.944095580257603, 75.78957605779594 26.935067768418744, 75.7795036809616 26.935123767777977))",POINT (75.78457111604321 26.9396097707851),,3780458987,POINT (577923.7877647243 2979215.201716666),2105800748.0,PANIPECH,,904,15.066666636533332,8.0,8.0,23.06666663653333,1.300578036381102,1.0,1.300578036381102,4127.213848731749,,
"POLYGON ((75.7795657732246 26.94415160137203, 75.77962789463517 26.953179423278122, 75.78970187609575 26.953123380405113, 75.78963895218382 26.944095580257603, 75.7795657732246 26.94415160137203))",POINT (75.78463362403656 26.948637587691973),,4733959158,POINT (578764.3812929792 2981626.459079767),8634552857.0,RESIDENCY SCHOOL,"9A, 1A, 1",2327,38.78333325576666,8.0,8.0,46.78333325576666,0.6412540089007468,1.0,0.6412540089007468,4127.213848731749,,
"POLYGON ((75.77962789463517 26.953179423278122, 75.77969004520327 26.962207233493544, 75.78976482954184 26.962151168858597, 75.78970187609575 26.953123380405113, 75.77962789463517 26.953179423278122))",POINT (75.78469616137073 26.957665392907852),,4727215175,POINT (578022.4941100192 2982230.166555475),2392800611.0,MANDIR MOD,9A,360,5.999999988,8.0,8.0,13.999999988,2.1428571446938776,1.0,2.1428571446938776,4127.213848731749,,
"POLYGON ((75.77969004520327 26.962207233493544, 75.77975222493893 26.971235032015592, 75.78982781253224 26.971178945615307, 75.78976482954184 26.962151168858597, 75.77969004520327 26.962207233493544))",POINT (75.7847587280558 26.966693186430028),,11219357580,POINT (577970.8764481898 2982502.0051072054),2414234241.0,VIDHYADHAR THANA,9A,857,14.283333304766666,8.0,8.0,22.283333304766664,1.346297683102135,1.0,1.346297683102135,4127.213848731749,,
"POLYGON ((75.77975222493893 26.971235032015592, 75.77981443385217 26.98026281884156, 75.78989082507708 26.98020671067258, 75.78982781253224 26.971178945615307, 75.77975222493893 26.971235032015592))",POINT (75.78482132410183 26.975720968255793),,4727191294,POINT (576839.766896667 2984408.113483695),3783098678.0,VKI NO. 5,"1A, 1",1823,30.383333272566663,20.0,14.0,44.38333327256667,0.6759294038544643,0.5,0.3379647019272321,4127.213848731749,,
"POLYGON ((75.77981443385217 26.98026281884156, 75.779876671953 26.98929059396874, 75.78995386718653 26.98923446402767, 75.78989082507708 26.98020671067258, 75.77981443385217 26.98026281884156))",POINT (75.78488394951893 26.984748738382425),,4720074455,POINT (576852.5976123161 2984710.924006167),4472565316.0,VKI NO. 8,"1A, 1",1425,23.7499999525,20.0,14.0,37.7499999525,0.7947019877549231,0.5,0.3973509938774615,4127.213848731749,,
"POLYGON ((75.779876671953 26.98929059396874, 75.77993893925147 26.998318357394425, 75.79001693887074 26.998262205677875, 75.78995386718653 26.98923446402767, 75.779876671953 26.98929059396874))",POINT (75.78494660431717 26.99377649680724),,4553445171,POINT (578882.1582451658 2986444.122761912),4553445069.0,VKI NO. 17,1A,1192,19.86666662693333,20.0,14.0,33.86666662693334,0.8858267726928203,0.5,0.4429133863464101,4127.213848731749,,
"POLYGON ((75.77993893925147 26.998318357394425, 75.7800012357576 27.007346109115925, 75.79008004013987 27.007289935620516, 75.79001693887074 26.998262205677875, 75.77993893925147 26.998318357394425))",POINT (75.78500928850664 27.002804243527525),,2694234528,POINT (578882.1582451658 2986444.122761912),4553445069.0,VKI NO. 17,1A,1479,24.6499999507,20.0,14.0,38.6499999507,0.7761966374713194,0.5,0.3880983187356597,4127.213848731749,,
"POLYGON ((75.7800012357576 27.007346109115925, 75.78006356148143 27.01637384913052, 75.79014317100412 27.016317653852855, 75.79008004013987 27.007289935620516, 75.7800012357576 27.007346109115925))",POINT (75.78507200209748 27.011831978540574),,4757584652,POINT (576330.7748723744 2988051.30225003),6734556964.0,NINDHAR MOD,1,1555,25.91666661483333,20.0,14.0,39.91666661483333,0.7515657629801126,0.5,0.3757828814900563,4127.213848731749,,
"POLYGON ((75.78851136059228 26.78159318101601, 75.78857375461551 26.790621191191747, 75.79863331919624 26.790564825123184, 75.79857012943877 26.781536836924037, 75.78851136059228 26.78159318101601))",POINT (75.79357214096243 26.78607909929334),,11121354078,POINT (580694.5537089587 2964420.7789940955),9927290617.0,PRATAP NAGAR,"AC2, 27A, AC3",4717,78.61666650943333,10.0,9.0,87.61666650943333,0.3424006093266516,0.5,0.1712003046633258,4127.213848731749,,
"POLYGON ((75.78857375461551 26.790621191191747, 75.78863617799152 26.799649189722395, 75.7986965386808 26.799592801673867, 75.79863331919624 26.790564825123184, 75.78857375461551 26.790621191191747))",POINT (75.79363494762275 26.79510709269254),,11121324754,POINT (580351.9050428675 2964950.2656582673),317402548.0,SEC.   5,"AC2, 27A, AC3",2319,38.6499999227,10.0,9.0,47.6499999227,0.6295907670234495,0.5,0.3147953835117247,4858.185723197913,SANGANER,31
"POLYGON ((75.78863617799152 26.799649189722395, 75.78869863073035 26.80867717660523, 75.79875978790261 26.808620766573345, 75.7986965386808 26.799592801673867, 75.78863617799152 26.799649189722395))",POINT (75.79369778382805 26.80413507444361),,9819581372,POINT (579982.6697769671 2965464.3178743864),6731717602.0,SEC.   3,"3, AC2, 27A, AC3",2442,40.6999999186,10.0,9.0,49.6999999186,0.6036217313709217,0.5,0.3018108656854608,4858.185723197913,SANGANER,31
"POLYGON ((75.78869863073035 26.80867717660523, 75.788761112842 26.81770515183753, 75.7988230668718 26.81764871981889, 75.79875978790261 26.808620766573345, 75.78869863073035 26.80867717660523))",POINT (75.79376064958842 26.81316304454382),,4789665694,POINT (579405.9705619676 2966321.2268551346),3826695019.0,PETROL PUMP,3,933,15.5499999689,14.0,11.0,26.5499999689,1.129943504148446,0.5,0.564971752074223,9925.37910656049,SANGANER,32
"POLYGON ((75.788761112842 26.81770515183753, 75.78882362433653 26.826733115416552, 75.79888637559854 26.82667666140778, 75.7988230668718 26.81764871981889, 75.788761112842 26.81770515183753))",POINT (75.79382354491395 26.822191002990426),,3931593050,POINT (578948.9568385255 2967343.929971283),3793710236.0,KALYAN NAGAR,"9A, 3, AC1, AC2, 16, 27A, AC3, 28, 3A, 11, 4A, AC8",515,8.583333316166666,8.0,8.0,16.583333316166666,1.8090452280033331,1.0,1.8090452280033331,5272.715521771053,BAGRU ANSIK,36
"POLYGON ((75.78882362433653 26.826733115416552, 75.78888616522397 26.835761067339597, 75.79894971409301 26.83570459133728, 75.79888637559854 26.82667666140778, 75.78882362433653 26.826733115416552))",POINT (75.79388646981474 26.831218949780716),,3793717091,POINT (578923.6135877498 2967741.336944304),3793716957.0,RAM MANDIR,"9A, 3, AC1, AC2, 16, 27A, AC3, 28, 3A, 11, 4A, AC8",289,4.816666657033333,8.0,8.0,12.816666657033334,2.34070221242253,1.0,2.34070221242253,5272.715521771053,BAGRU ANSIK,36
